epoch,accuracy,loss,val_accuracy,val_loss
8,0.9525488018989563,0.1252085119485855,0.963676393032074,0.09707624465227127
9,0.9595987200737,0.11646369844675064,0.9680792689323425,0.10135727375745773
10,0.9590563774108887,0.10908996313810349,0.9675288796424866,0.09453240782022476
11,0.9639371037483215,0.09346138685941696,0.9669785499572754,0.08880317211151123
12,0.9696312546730042,0.08878753334283829,0.9691799879074097,0.08489155769348145
13,0.972885012626648,0.0748891606926918,0.9675288796424866,0.08675800263881683
14,0.9769522547721863,0.06903010606765747,0.9675288796424866,0.08151555061340332
15,0.9774945974349976,0.06244993582367897,0.970831036567688,0.07952304929494858
16,0.9769522547721863,0.06303586810827255,0.9691799879074097,0.08101752400398254
17,0.9807483553886414,0.058678481727838516,0.9691799879074097,0.08438528329133987
18,0.9826464056968689,0.04672245681285858,0.9680792689323425,0.07779289036989212
19,0.9810194969177246,0.05494603142142296,0.9702807068824768,0.08205193281173706
20,0.9837310314178467,0.04750760644674301,0.971381425857544,0.07590559124946594
21,0.9829175472259521,0.04926347732543945,0.970831036567688,0.08063317090272903
22,0.9826464056968689,0.04637844115495682,0.971381425857544,0.08205331116914749
23,0.9861713647842407,0.038429100066423416,0.9719317555427551,0.07614880055189133
24,0.9861713647842407,0.03884168714284897,0.9735828042030334,0.07792865484952927
25,0.989154040813446,0.03290102630853653,0.9730324745178223,0.0794503465294838
26,0.9886116981506348,0.030457481741905212,0.970831036567688,0.08690592646598816
27,0.9894251823425293,0.03369535878300667,0.9680792689323425,0.0868065133690834
28,0.9880694150924683,0.027920085936784744,0.9741331934928894,0.08144527673721313
29,0.9907808899879456,0.029506292194128036,0.971381425857544,0.08922618627548218
30,0.989154040813446,0.02949330024421215,0.9697303175926208,0.08229931443929672
31,0.988882839679718,0.029781511053442955,0.971381425857544,0.08238006383180618
32,0.9907808899879456,0.028302479535341263,0.9691799879074097,0.08419431000947952
33,0.9907808899879456,0.026996470987796783,0.9730324745178223,0.08483866602182388
34,0.9918655157089233,0.02199331484735012,0.9730324745178223,0.08547902852296829
35,0.9940347075462341,0.018787046894431114,0.9730324745178223,0.08949559926986694
36,0.9956616163253784,0.01631511002779007,0.971381425857544,0.0849020853638649
37,0.9929500818252563,0.023204555734992027,0.9741331934928894,0.07938390225172043
38,0.9945769906044006,0.01927824132144451,0.9735828042030334,0.09633779525756836
39,0.9932212829589844,0.0183743704110384,0.9735828042030334,0.09914129972457886
40,0.9943058490753174,0.015809522941708565,0.9741331934928894,0.09042642265558243
41,0.9929500818252563,0.019635796546936035,0.9719317555427551,0.09646304696798325
42,0.9945769906044006,0.016911698505282402,0.9730324745178223,0.08538542687892914
43,0.9915943741798401,0.020166942849755287,0.9757842421531677,0.08614789694547653
44,0.9953904747962952,0.017127547413110733,0.9724820852279663,0.08823636919260025
45,0.9937635660171509,0.018322164192795753,0.9746835231781006,0.07874651998281479
46,0.9948481321334839,0.01650901325047016,0.9735828042030334,0.08792030066251755
47,0.9970173239707947,0.01225558202713728,0.9735828042030334,0.08534390479326248
48,0.9956616163253784,0.014814570546150208,0.9724820852279663,0.09284351021051407
49,0.9940347075462341,0.015042663551867008,0.9730324745178223,0.0843052864074707
50,0.9956616163253784,0.013441608287394047,0.9735828042030334,0.08456864207983017
51,0.9956616163253784,0.012619655579328537,0.9741331934928894,0.09139702469110489
52,0.9924077987670898,0.02367662638425827,0.9746835231781006,0.08184711635112762
53,0.9945769906044006,0.013428078033030033,0.9752339124679565,0.08769795298576355
54,0.9962038993835449,0.013660249300301075,0.9746835231781006,0.0897783488035202
55,0.997559666633606,0.007557847537100315,0.9757842421531677,0.08968018740415573
56,0.9959327578544617,0.01377511490136385,0.9763346314430237,0.08968087285757065
57,0.9943058490753174,0.0189913772046566,0.978536069393158,0.08092833310365677
58,0.9956616163253784,0.01693086139857769,0.9741331934928894,0.0885510966181755
59,0.9967461824417114,0.007769170682877302,0.9719317555427551,0.08583986014127731
60,0.9972885251045227,0.008879800327122211,0.9757842421531677,0.09144815057516098
61,0.997559666633606,0.009055639617145061,0.9752339124679565,0.08999964594841003
62,0.9964750409126282,0.011507607996463776,0.9757842421531677,0.10813386738300323
63,0.9951193332672119,0.011849658563733101,0.977985680103302,0.0888340175151825
64,0.9956616163253784,0.010388379916548729,0.9741331934928894,0.08744311332702637
65,0.9948481321334839,0.01209968887269497,0.9746835231781006,0.10627522319555283
